../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2706-2.Chn;5000,0;2019-07-04 21:40:47;60339,80216036754;311970,0364957818;361521,0038621851;415482,41460925515;4032491,0028257216;722,096098404091;636,4607810122566;284,2039216676339;81,13288016794523;364,23172597304205
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1906-2 (4,70%).Chn;5000,0;2019-06-27 20:46:20;52868,42071578111;169097,50891846025;280460,15947497584;324780,432874886;3656871,1024726285;719,4619417247253;88,50404445921009;635,294577731997;288,9168007444486;367,60438387816134
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0509-3 (8,10%).Chn;5000,0;2019-09-18 15:48:43;68911,22637419678;214411,20494409237;339437,9085397446;407130,7270130188;4641440,484328955;735,6858404659118;93,00684942639644;649,8927284353001;297,11369582658443;377,26217936635277
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP3110-3 (10,05%).Chn;5000,0;2019-11-13 19:37:11;135529,68777401213;345570,67751814803;576355,1697367702;736111,1875324358;8678662,607127171;725,6133827107865;84,94121245112667;640,0323483241264;288,3767917012277;368,2769075531829
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1701.Chn;5000,0;2019-01-18 07:34:18;189157,87729809684;587125,2689600186;754322,6477738337;1058605,6975025523;12097065,057467269;723,1377405526691;79,9952492429674;637,1740637102731;284,2811685742056;364,4215529276606
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1605-2 (7,53%).Chn;5000,0;2019-05-31 13:17:01;95530,91206393042;253900,61684835437;419209,6680440284;532935,9166155676;6027460,842410202;730,3047414986052;99,18423171823302;646,0623120622632;299,6412555854103;378,33931877210915
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1209-3 (5,31%).Chn;5000,0;2019-09-25 13:20:35;63981,44228101514;200601,0500208194;309738,07298319915;377889,6377036003;4180774,7239099806;723,3111867757831;80,64167465667113;637,5565724552927;284,85493234607776;364,95942304355646
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1005-2 (10,67%).Chn;5000,0;2019-05-22 14:14:00;144346,297093381;360925,7854831551;602936,5319493435;795156,2591710103;9052040,105474612;716,818970745929;86,00316117024536;632,5496152626326;286,35684481686496;365,01375619513044
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2410-3 (6,14%).Chn;5000,0;2019-11-06 13:15:33;74732,79359688569;214254,30401364499;351068,0777175856;433932,70957927644;5002519,054480353;725,8494410161424;85,47131758722372;640,3617053946663;288,9162981650296;368,72643112327296
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0808-2.Chn;5000,0;2019-08-12 18:12:51;327372,2002228087;419416,29054424627;518979,6173479137;698766,380082954;7857904,50624634;722,8850524787587;79,94508103571998;636,9226159215303;284,2193474617276;364,305451607529
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1001.Chn;5000,0;2019-01-11 13:08:14;120609,05727090786;446475,12209517084;508789,6320834778;683943,8509200831;7818362,499634959;725,6726053618493;83,29940746803489;639,8468579094887;287,31128543834535;367,38010284052206
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP1701-2.Chn;5000,0;2019-01-23 11:45:48;111584,7415190105;450815,6317471379;479112,03340754606;641871,2290384809;7293665,7675977135;723,5798656963736;80,57166126982483;637,7042147522936;284,9092752674533;365,0524453213109
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP0606-2 (7,77%).Chn;5000,0;2019-06-12 14:39:24;84768,80384014355;237431,49815436782;380373,5996306885;480658,71553922986;5286069,726806266;340,31737092270157;99,27889246987256;646,1688062950356;299,787509732495;378,46279960161905
../Ipen/Efluentes-gasosos/Filtros-espectros/2019/Ctp/CTP2507-2.Chn;5000,0;2019-07-29 09:05:14;125765,09916573176;456640,5204231281;534020,2609258718;686002,5613447191;7782535,314563477;722,1113662918219;79,5778522561248;636,3300990138051;283,78068969412544;363,880922981227
